Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
1,45.24,95,55,0.74,0.3,10.7,2,1.3,7,1,1,0,0,5,0,2,1,5
0,32.06,337,40,0.5,0.3,22.7,33,0.3,9,1,1,0,0,6,0,4,2,4
0,151.25,999,56,0,2.3,255.3,41,4.7,9,1,1,0,0,4,0,4,4,4
0,10.09,164,10,0,0,23,17.3,5.3,7,2,2,0,0,4,0,2,2,4
0,13.56,143,10,0.5,0,9.1,14.7,7,9,2,2,0,0,7,0,4,1,5
0,30.34,74,40,0.25,0.7,0.2,0.3,0,9,1,1,0,0,7,0,2,2,5
1,71.77,676,80,0.74,0,0,0,0,11,2,2,0,0,7,0,2,3,4
0,34.99,260,45,0,0,0.6,5.7,0,11,1,1,0,0,7,0,2,1,4
0,35.48,84,45,0.5,1.3,0,0,0,13,1,1,0,0,7,0,2,4,5
1,74.99,2237,85,0,2.7,548.8,41,12,11,2,2,0,0,6,0,3,2,4
0,35.24,2,45,0.25,0,0,0.7,0,9,1,1,0,0,0,0,2,3,4
1,36.54,236,42,0,0,54,25.7,2,9,1,1,0,0,7,0,3,4,5
1,105.78,1169,74,1.24,41.7,322.3,33.7,12,13,1,1,0,0,4,0,4,1,4
0,33.78,392,20,0,14.3,31.7,21.3,0.7,9,1,1,0,0,5,0,3,4,4
0,63.7,1146,65,0.25,4.3,284.5,41,6.7,11,2,2,0,0,7,0,2,2,4
1,35.44,407,40,0.99,4.7,55,41,10,11,1,1,0,0,0,0,3,4,4
1,78.37,681,55,1.24,0,215.6,41,12,11,1,1,0,0,7,0,1,4,5
0,124.88,1601,60,1.24,0.3,793.6,41,12,7,1,1,0,0,0,0,4,2,4
0,40.12,360,45,0.5,0,78.3,7.7,2,13,2,2,0,0,7,0,2,2,5
0,138.09,2286,60,0.25,4,406.8,41,12,11,1,1,0,0,2,0,2,4,4
1,91.58,2271,89,0.74,2.7,526.3,41,12,7,1,1,0,0,6,0,2,2,4
0,63.7,494,45,0,2.3,204.2,9.7,12,9,1,1,0,0,1,0,4,4,4
1,37.8,44,52,0,0,5.6,2,0,7,1,1,0,0,6,0,2,2,5
1,70.93,771,70,0,0,140.7,29,0.7,13,1,1,0,0,6,0,2,1,1
0,117.9,1077,109,1.24,0.3,252.9,41,12,7,2,2,0,0,4,0,2,2,2
0,45.48,1097,45,0.25,0,404.8,41,12,13,1,1,0,0,7,0,2,2,4
0,42.09,596,45,0.74,0,212.6,41,12,9,2,2,0,0,0,0,4,2,4
1,19.99,0,30,0,0,0,0,0,13,2,2,0,0,2,0,2,4,4
0,64.64,712,70,0,1.3,221.7,28.7,12,9,2,2,0,0,7,0,2,1,4
1,10,0,10,0,0,0,0,0,11,2,2,0,0,7,0,2,4,5
0,10,252,10,0,0,40,15.7,9.3,9,2,2,0,0,6,0,2,4,4
0,40.11,486,45,0.25,14,89.4,6.7,0.3,11,1,1,0,0,0,0,4,4,4
0,156.08,2151,95,0.25,13.7,562.6,33,7.3,9,1,1,0,0,6,0,4,4,4
0,18.99,7,30,0,0,0,0,0,13,1,1,0,0,0,0,2,1,4
1,38.01,568,23,1.24,3.3,44.2,9.3,0.7,7,2,2,0,0,0,0,4,4,4
1,34.99,205,45,0,1,52.4,3,4.3,11,2,2,0,0,5,0,2,4,4
0,30.71,51,40,0.5,0,8.3,0.7,1,7,1,1,0,0,5,0,2,4,4
0,44.99,91,55,0,0,48.4,10.3,10,11,2,2,0,0,7,0,2,2,5
0,13.71,397,10,1.24,0,94.3,13,3.3,9,2,2,0,0,7,0,2,2,4
0,53.28,450,60,0,0.3,118.5,35,12,11,2,2,0,0,1,0,1,4,4
1,36.31,1087,45,0,7.7,274.8,41,12,11,1,1,0,0,6,0,4,4,4
0,34.94,45,40,0,0,8.2,2.7,1.3,7,2,2,0,0,6,0,2,2,5
0,56.98,549,19,0.25,0.7,198.4,41,12,13,1,1,0,0,3,0,4,2,4
1,42.46,644,45,0.5,3,7.2,11,3,9,1,1,0,0,3,0,2,1,5
0,96.91,244,80,1.24,0,52.1,21.7,12,11,2,2,0,0,7,0,2,1,2
0,28.51,59,20,0,0,0.6,0.3,0,11,2,2,0,0,7,0,4,2,4
1,83.33,203,70,1.24,0,2.8,0,0,9,1,1,0,0,7,0,2,1,4
1,50.16,434,60,0,0,110.3,23.7,6,11,1,1,0,0,6,0,2,2,5
1,24.57,408,10,0,0.3,104.5,41,12,9,2,2,0,0,3,0,2,1,1
0,50.27,331,54,0.99,2,58.7,16.7,7.7,11,1,1,0,0,5,0,4,1,4
0,34.44,112,40,0.5,0,4.5,8.3,3,9,2,2,0,0,3,0,2,2,4
0,29.31,746,10,0.99,0,157.4,41,12,13,2,2,0,0,3,0,2,1,4
1,66.69,721,70,0.5,5.3,292,37.7,12,13,1,1,0,0,3,0,4,3,4
0,16.71,221,10,0.25,0,0,0,0,7,2,2,0,0,7,0,1,2,4
0,40.58,329,44,0,0,173.7,33.7,12,13,1,1,0,0,0,0,4,2,4
0,44.99,225,55,0,0,88.5,24,3.3,9,1,1,0,0,7,0,3,2,4
1,78.33,1195,55,0,0.7,168,41,1.7,11,1,1,0,0,6,0,3,4,4
1,63.54,853,70,0,1,226.3,32,12,7,1,1,0,0,0,0,4,4,4
0,53.01,850,55,0.25,0,74.2,0,0.3,7,1,1,0,0,0,0,2,2,4
0,17.88,7,21,0,0.3,0,0,0,9,1,1,0,0,6,0,4,3,2
1,39.37,338,45,0,5.3,74.3,18.7,2.3,11,1,1,0,0,3,0,4,2,2
0,22.27,277,27,0,0,69.5,7.3,1.3,13,1,1,0,0,6,0,4,4,4
1,44.99,400,55,0,0.3,19.5,15,2.3,11,1,1,0,0,0,0,2,4,4
0,82.62,687,70,0,0,230,10,1.7,7,1,1,0,0,3,0,2,1,4
1,29.99,236,40,0,1,9.7,2.7,0.7,11,1,1,0,0,4,0,2,4,5
0,37.78,291,47,1.24,3.3,19.6,14,0,7,1,1,0,0,2,0,2,4,5
0,70.14,612,70,0,2,107.8,14,8.7,9,2,2,0,0,6,0,2,3,4
1,24.6,26,32,0,0,0,0.3,0,11,1,1,0,0,0,0,4,4,4
1,85.33,573,95,0.25,0,141.2,31.3,10,11,2,2,0,0,6,0,2,4,4
0,35.3,16,45,0,0,4.4,0,0,7,1,1,0,0,1,0,4,4,4
0,30.24,172,30,0,0,33.5,14.7,0.3,13,2,2,0,0,5,0,2,2,4
0,41.6,1176,40,0.25,3,126.7,23.7,1.3,13,1,1,0,0,6,0,4,1,4
0,40.73,802,39,0.25,0,195.9,18.7,6.3,7,1,1,0,0,5,0,4,2,2
0,120.62,759,70,0.25,0,234.6,28.3,2.3,7,1,1,0,0,3,0,3,1,4
0,27.01,0,26,0,8,0,0,0,13,1,1,0,0,0,0,4,4,4
1,65.67,766,55,0,0,114.8,17.3,3.3,11,2,1,0,0,5,0,2,2,4
0,11.28,202,10,0.25,0.3,66.1,2,1.3,11,2,2,0,0,7,0,2,2,5
0,35.34,150,45,0.25,0,19.3,11.7,0.7,13,1,1,0,0,6,0,2,4,4
0,36.37,195,30,1.24,0,27,4.7,1.3,11,2,2,0,0,0,0,2,4,4
1,47.93,317,52,0,0,50.9,10.7,0.3,11,1,1,0,0,7,0,2,2,1
0,45.28,152,55,0,0,14.6,4.7,0,13,1,1,0,0,6,0,2,3,4
0,49.16,542,55,0,0,179.5,15.3,10.7,11,2,2,0,0,0,0,1,1,4
1,10.25,300,10,0.25,0,168.5,10.7,1.3,13,2,2,0,0,1,0,4,2,4
0,55.88,640,45,0,0,174.6,17.7,8,9,1,1,0,0,0,0,2,4,4
1,50.76,300,60,0.5,0,73.1,24.3,8,13,1,1,0,0,1,0,2,1,4
0,34.99,254,45,0,0,2.7,0,0,13,2,1,0,0,7,0,2,1,5
1,36.32,278,45,0.74,0,60.1,4.7,0.3,11,1,1,0,0,7,0,2,1,5
1,22.79,49,36,0,0,6.8,9.7,1.7,11,2,2,0,0,7,0,2,2,4
0,41.3,525,45,0.25,4,46.9,37.3,2.3,7,1,1,0,0,1,0,2,4,4
0,35.56,170,45,0.25,0,26,17.7,6.3,11,1,1,0,0,7,0,2,2,4
0,57.67,942,54,0,8,187.2,41,12,7,1,1,0,0,7,0,2,2,4
0,57.41,464,70,0,0.7,28.6,8,1.3,13,2,2,0,0,7,0,2,4,5
0,66.71,641,45,1.24,0.3,62.8,21.3,0.7,11,1,1,0,0,5,0,2,2,4
1,89.73,416,95,0.74,0,63.9,41,12,11,2,2,0,0,0,0,3,4,4
0,31.24,162,45,0,0,28.2,7,1,9,2,1,0,0,0,0,4,2,4
0,33.73,645,40,0.5,0,93.9,4.7,1,9,1,1,0,0,6,0,2,1,5
0,35.3,68,45,0,0,5.8,1.7,0,7,1,1,0,0,3,0,2,1,4
0,47.14,285,45,0.25,14.7,73.6,26,1,13,1,1,0,0,6,0,4,4,4
1,10,0,10,0,0,0,0,0,11,1,1,0,0,1,0,4,4,4
1,87.08,443,45,0,4.3,54.9,7.3,0.7,11,1,1,0,0,0,0,4,2,4
1,39.27,230,45,1.24,0.3,40,41,12,7,1,1,0,0,0,0,4,2,4
0,53.17,292,70,0,0,123.1,5.3,1,7,1,1,0,0,2,0,3,4,4
0,23.65,182,34,0,0,52.6,9.7,0,9,2,2,0,0,0,0,3,4,4
1,63.7,302,70,1.24,0,24.9,20.3,2,13,2,2,0,0,0,0,2,1,4
0,35.09,218,45,0,0,28.3,0.3,0,13,1,1,0,0,6,0,2,4,4
0,40.28,490,50,0,0,238.5,25.7,12,9,1,1,0,0,5,0,4,2,5
0,94.31,1267,48,0.99,0,263.3,41,12,13,2,2,0,0,0,0,3,4,4
0,49.01,187,60,0,0,13.4,6.7,1,7,1,1,0,0,6,0,4,1,4
0,50.69,1328,60,0.25,0,347.3,41,2.7,7,1,1,0,0,6,0,2,4,4
1,46.21,342,45,0,0.3,53.5,41,4.7,13,1,1,0,0,0,0,3,2,4
0,45.47,363,55,0,0,115.4,15.7,1.3,9,1,1,0,0,7,0,2,2,5
0,111.49,898,55,1.24,3.7,207.7,39,4.3,7,1,1,0,0,4,0,2,4,4
1,60.24,127,70,0.25,0,22.1,20.7,0,11,2,2,0,0,7,0,3,2,4
0,53.63,184,45,1.24,0,8.5,15.3,2.7,9,2,2,0,0,7,0,2,4,5
0,36.37,241,45,0.74,1.3,26.5,29.3,4.7,7,1,1,0,0,7,0,3,2,5
1,29.99,324,40,0,6.3,24.5,4,0,11,1,1,0,0,6,0,2,3,4
0,26.45,0,29,0,0,0,0,0,11,1,1,0,0,3,0,2,2,4
1,34.99,171,45,0,0,52.8,41,5,13,1,1,0,0,0,0,2,4,4
1,70.75,684,34,1.24,3.3,122.3,20.7,2,9,1,1,0,0,0,0,3,1,4
0,10.09,226,10,0,0.3,12.3,10.3,1,7,2,2,0,0,6,0,2,1,5
0,40.42,374,45,1.24,0,65.5,41,5,11,2,2,0,0,0,0,3,4,4
0,34.49,528,44,0.25,4,124.4,27.7,9,9,1,1,0,0,4,0,3,4,4
1,39.94,68,45,0.25,0,5.8,0.7,0,11,1,1,0,0,7,0,4,3,4
0,74.95,398,33,0,1.3,71.6,4,0,9,1,1,0,0,0,0,4,4,4
0,54.82,1047,58,0,0,625.6,41,12,9,1,1,0,0,0,0,4,4,4
1,35.73,342,45,0.74,0,61.7,36,8,11,2,2,0,0,7,0,2,1,4
0,60.83,1101,47,0.99,9,193.8,41,12,7,1,1,0,0,6,0,4,4,5
0,35.54,277,40,0.99,0.3,40.4,41,12,7,1,1,0,0,4,0,2,4,4
0,45.05,456,45,0,1,32.2,8.3,1.3,11,1,1,0,0,7,0,2,2,5
1,46.91,506,45,1.24,0,148.5,26.3,3.7,7,1,1,0,0,7,0,2,2,4
1,89.04,843,40,0,14,311.2,41,11.7,11,2,2,0,0,3,0,4,4,4
0,35.55,429,45,0.25,0.3,89.5,22,4.7,7,1,1,0,0,4,0,4,4,4
0,63.15,618,52,0.25,3.7,108.2,39.7,12,13,2,2,0,0,7,0,3,1,4
0,30.26,114,40,0,0,23.7,4,1.7,7,2,2,0,0,5,0,2,2,4
0,38.81,339,45,0.25,0,5.9,23.3,2.7,11,1,1,0,0,7,0,2,1,4
1,91.93,134,95,1.24,0,24.5,4,12,13,2,2,0,0,6,0,3,1,5
1,41.91,99,50,0,0,13.4,4,0,11,1,1,0,0,6,0,3,2,4
0,38.04,536,32,0,0.3,68.9,8,1.7,7,1,1,0,0,3,0,3,4,4
0,73.64,1613,65,0,16,426.7,41,12,11,1,1,0,0,0,0,4,4,4
0,34.99,352,45,0,0,18.6,6.7,1.7,9,2,2,0,0,7,0,2,4,4
0,44.86,806,45,0.25,0,3.1,4.3,0,11,2,2,0,0,7,0,2,1,4
0,35.3,211,45,0,0,9.6,10.7,3.3,7,1,1,0,0,7,0,2,1,5
0,73.27,998,51,0,6.7,235.7,41,12,11,1,1,0,0,0,0,4,4,4
0,20.09,12,30,0,0,0.1,0.3,0,9,1,1,0,0,6,0,2,4,4
0,51.48,748,60,1.24,0.3,237,35,5,13,1,1,0,0,0,0,2,4,4
0,45.79,1087,36,0.25,0.3,296.1,38.3,10,9,1,1,0,0,0,0,3,4,4
0,29.99,190,40,0,0,59.5,11.3,2.3,11,1,1,0,0,3,0,2,1,5
1,50.29,642,60,0,0.3,137.8,13.7,0,11,1,1,0,0,7,0,2,4,4
0,80.03,651,45,1.24,0.7,94.6,41,9,13,1,1,0,0,7,0,3,2,4
0,37.49,809,55,0,0.3,324.6,41,12,9,1,1,0,0,1,0,4,4,5
0,58.18,1074,60,0.99,0,512.6,27.7,12,9,2,2,0,0,7,0,3,4,4
0,35.09,641,45,0,0,33.1,17.3,2,13,1,1,0,0,7,0,2,4,5
0,38.27,524,45,1.24,1.3,106.5,27,5,7,1,1,0,0,0,0,2,1,4
1,120.74,341,19,0,1,0,0,0,11,1,1,0,0,7,0,4,4,4
0,34.99,381,45,0,0,85.9,41,0,13,1,1,0,0,7,0,2,2,5
1,30.7,30,40,0,0,0.8,0,0,11,1,1,0,0,6,0,2,4,5
0,42.31,1192,45,0.25,7.3,222.3,41,12,7,1,1,0,0,6,0,4,4,5
0,41.62,291,50,0.25,0,33.9,10.3,0,7,1,1,0,0,6,0,3,4,4
0,14.23,98,10,0,0,10.1,12.3,1.3,9,2,2,0,0,5,0,2,3,2
0,35.09,927,45,0,3,31.7,5.7,0.7,9,1,1,0,0,7,0,2,2,5
0,77.77,1959,60,1.24,22,825.3,41,12,7,1,1,0,0,3,0,4,4,4
0,30.79,256,40,0,0,74.6,13,4.3,13,2,2,0,0,6,0,2,1,5
1,34.99,161,45,0,0,9.6,0,0,11,1,1,0,0,5,0,2,1,4
0,45.53,291,40,0.5,0,67.6,21.3,9.3,9,2,2,0,0,7,0,4,1,4
0,10.36,22,10,0,0,1.3,2.7,0.7,11,2,2,0,0,7,0,2,1,4
0,49.44,604,57,0.5,1,161,38.7,12,11,1,1,0,0,0,0,4,4,4
1,44.43,322,57,0,2,36.7,7.3,0.3,7,2,1,0,0,0,0,4,4,4
0,29.99,36,30,0,0,0,0.7,0,11,1,1,0,0,0,0,2,4,4
0,15.19,296,10,0,0,1.9,7.7,1.3,13,2,2,0,0,0,0,2,4,4
0,45.65,354,45,0.5,0,52.6,11,0.3,9,1,1,0,0,6,0,3,2,5
0,52.44,382,55,1.24,0.7,72.7,24.7,5.3,7,1,1,0,0,7,0,2,1,4
0,471.04,2798,45,0.25,0.3,809.5,41,12,7,1,1,0,0,7,0,2,4,4
1,93.78,1309,70,0.25,8.7,311.2,41,12,9,1,1,0,0,3,0,2,1,4
0,64.96,824,70,0.25,1,190.2,41,12,11,2,1,0,0,7,0,2,2,4
0,80.39,1747,53,0.25,6,333.3,41,12,7,1,1,0,0,0,0,2,4,4
0,54.74,505,67,1.24,2,96.4,41,8.7,7,1,1,0,0,7,0,4,1,4
0,35.47,258,45,0,0.3,24.6,2.3,0.7,7,1,1,0,0,0,0,2,4,4
1,37.5,23,45,0,0,0,0,0,9,1,1,0,0,6,0,4,2,4
1,41.39,179,45,1.24,0.3,36.2,14.7,6.3,11,1,1,0,0,0,0,2,2,4
1,60.2,847,70,0.25,0,234,41,12,7,1,1,0,0,0,0,2,1,4
0,126.73,1498,78,0,4.3,506.9,41,2.7,7,1,1,0,0,7,0,2,4,4
0,29.99,95,40,0,0,5.6,0.7,0,11,1,1,0,0,6,0,2,4,4
0,45.95,330,45,0,0,23.5,1.7,0,9,1,1,0,0,1,0,2,3,5
1,60.93,1247,45,0.74,17.7,105.4,41,12,9,1,1,0,0,0,0,4,3,4
0,34.99,73,45,0,0,2.6,2,0,11,1,1,0,0,5,0,3,1,5
0,77.06,344,80,0,0,100.5,5.3,1.3,9,2,2,0,0,5,0,2,2,4
1,72.68,289,80,0,1,82.1,25.3,1.3,11,2,2,0,0,6,0,2,4,4
0,105.03,1702,85,1.24,4,282.3,41,12,9,1,1,0,0,0,0,4,2,4
0,38.68,130,47,0,0.3,3.4,0.7,0,9,1,1,0,0,7,0,2,4,5
0,61.66,989,60,1.24,0.3,225.6,33.7,7,9,1,1,0,0,6,0,2,4,4
0,31.48,158,40,1.24,0.3,26.4,21.3,5.7,11,1,1,0,0,0,0,2,4,4
0,322.41,3331,68,1.24,2,1121.2,41,12,11,1,1,0,0,5,0,4,2,5
1,159.14,2386,110,1.24,6.7,1008.8,14,12,11,1,1,0,0,3,0,2,4,4
0,31.65,238,45,0,0,85.6,2.3,0.3,7,1,1,0,0,5,0,2,4,4
1,70.77,514,55,0,0,101.9,21.3,3.7,9,1,1,0,0,7,0,4,1,4
0,87.47,572,40,1.24,0,104.5,41,12,11,1,1,0,0,0,0,3,4,4
0,54.44,319,60,0,0.7,65,41,8.3,7,1,1,0,0,4,0,4,4,5
0,34.99,410,45,0,0,57.4,6.7,2,13,1,1,0,0,6,0,2,4,5
1,30.73,88,40,0.74,0,3.1,0,0,11,1,1,0,0,7,0,2,1,5
0,50.73,71,60,0.74,0,5.4,4.7,0,9,1,1,0,0,0,0,2,1,4
0,37.49,702,47,0,0.3,31.9,4.3,0,9,1,1,0,0,0,0,2,4,4
1,10,0,10,0,0,0,0,0,11,2,2,0,0,6,0,1,1,4
0,26.2,360,10,0.25,2,53,23.3,12,13,2,2,0,0,6,0,2,1,5
1,59.94,668,70,0.5,0.3,219.1,19,1.7,7,1,1,0,0,4,0,2,2,4
0,39.99,315,55,0,0,0.5,8.7,0.3,11,1,1,0,0,7,0,2,2,5
1,80.44,1978,45,0.25,8.3,430,41,12,11,1,1,0,0,4,0,2,2,5
1,26.28,804,45,0,0,25.8,5.3,1.3,13,2,2,0,0,5,0,2,1,4
0,42.3,474,24,0,1.3,119.5,6,0.3,7,1,1,0,0,2,0,4,1,4
0,132.21,1854,60,1.24,1.3,564.1,41,12,7,1,1,0,0,4,0,2,4,4
0,30.18,70,40,0,0.3,14.7,6.7,2,11,1,1,0,0,7,0,2,2,4
0,124.36,1491,50,1.24,19.3,238.4,41,12,11,1,1,0,0,0,0,4,4,4
0,17.69,381,10,1.24,0,102.4,24.3,10.3,7,2,2,0,0,0,0,2,1,4
0,28.26,114,38,0,0,12.2,8,0,7,1,1,0,0,0,0,3,4,4
0,29,7,40,0,0,0,0.7,0,13,1,1,0,0,0,0,4,1,4
0,86.58,1147,70,1.24,0.7,346.7,41,12,7,1,1,0,0,7,0,3,1,4
0,88.99,364,95,0,0,37.8,41,12,13,2,2,0,0,2,0,2,1,5
1,38.86,615,45,0,5,184.4,17.7,9.3,7,2,2,0,0,0,0,2,4,4
1,80.96,1281,40,1.24,22.7,444.8,41,12,13,2,1,0,0,5,0,3,4,1
0,31.77,111,40,0,0,0,0.3,0,11,1,1,0,0,7,0,2,2,5
0,30.26,278,40,0,2.3,0,1.7,0,7,2,2,0,0,6,0,1,2,5
0,76.69,889,52,0,21,162.2,41,4.7,11,1,1,0,0,7,0,4,4,4
1,39.79,9,45,0,0,0,1.7,0,13,2,1,0,0,0,0,4,1,4
0,60.07,143,71,0,6,26.1,5.7,0.3,9,1,1,0,0,0,0,4,4,4
1,64.78,572,70,0.5,0,195.5,41,12,13,1,1,0,0,7,0,2,4,4
0,51.27,429,50,0,0,55.1,6.7,1,7,1,1,0,0,7,0,2,1,4
0,53.44,294,60,1.24,0,1,3.7,0.7,7,2,2,0,0,5,0,2,3,5
1,107.52,636,40,1.24,2.7,150.6,41,10.3,7,1,1,0,0,7,0,3,4,4
1,56.28,218,55,0,0,5.9,1,0,11,1,1,0,0,6,0,2,4,4
0,39.59,276,45,0,2,0,13,0,11,1,1,0,0,0,0,4,4,4
0,31.12,126,40,0,0,37.5,9,5.7,13,1,1,0,0,6,0,2,3,5
1,35.24,124,45,0.25,0,22.7,4.7,0,11,1,1,0,0,3,0,2,4,5
0,32.34,931,24,1.24,4.7,181.5,12.3,2,9,1,1,0,0,3,0,4,4,2
0,10.74,160,10,0,0.3,36.6,33.3,12,9,2,2,0,0,4,0,2,2,4
0,85.79,1606,85,1.24,22,398.5,41,12,11,1,1,0,0,0,0,4,4,4
1,36.58,289,45,0,0,114.4,9,6.7,13,2,2,0,0,0,0,3,2,4
1,35.98,245,45,0.99,0,6.2,2.3,0,13,1,1,0,0,7,0,3,4,4
0,32.95,147,40,0,0,23.7,21,3.3,7,1,1,0,0,0,0,4,1,4
0,92.05,1308,98,1.24,3.3,514.6,41,12,9,2,1,0,0,0,0,2,4,4
0,29.29,54,40,0,0,0,0,0,7,1,1,0,0,7,0,2,1,5
0,58.59,752,45,0,0,314.3,24,10.3,11,2,1,0,0,0,0,3,4,4
1,31.36,36,41,0,0,0,0.7,0,13,1,1,0,0,6,0,4,3,4
1,10.2,81,10,0,0,22.2,5.3,1.7,13,2,2,0,0,6,0,2,4,5
0,13.19,516,10,0.25,0,0,0,0,9,2,2,0,0,7,0,1,4,5
0,147.05,1449,60,0.99,0.3,264.5,35,1,9,1,1,0,0,0,0,2,4,4
1,30.24,220,42,0.25,5,35.6,35,5.7,9,2,2,0,0,5,0,2,4,1
1,64.38,367,60,0.5,0,148.4,22.3,5,11,1,1,0,0,6,0,2,1,2
0,14.21,336,10,1.24,0,25.4,3.3,3,13,2,2,0,0,7,0,2,4,4
0,81.69,1418,63,1.24,7.3,65.3,41,6.3,9,2,2,0,0,7,0,4,4,4
1,66.73,572,45,0.74,1,79.7,29.7,9,13,1,1,0,0,7,0,3,2,5
0,64.31,588,70,1.24,0.3,243.8,25.3,2.7,9,1,1,0,0,6,0,3,4,4
0,38.35,105,45,0,0.7,42.6,4,0,13,1,1,0,0,7,0,2,4,4
0,54.44,220,60,0,0,69.3,2.3,3.7,13,2,2,0,0,7,0,3,1,4
0,73.99,32,80,0,0,1,1,1,11,2,2,0,0,7,0,2,1,5
1,60.96,527,45,1.24,0,141.9,35,1.7,11,2,1,0,0,0,0,2,4,4
0,106.32,1449,41,1.24,0.7,367.3,41,12,13,1,1,0,0,7,0,2,4,5
1,35.24,183,45,0.25,0.3,12.9,15,1,11,1,1,0,0,3,0,2,2,1
1,17.12,22,10,0,0,0,0.3,0,13,2,2,0,0,7,0,1,1,4
1,34.99,302,45,0,0,63.9,13.3,3.3,11,1,1,0,0,4,0,3,4,4
0,86.47,460,95,1.24,0,31,25.7,1.3,9,2,2,0,0,7,0,1,2,4
0,76.85,1358,52,1.24,9,394.3,41,12,9,1,1,0,0,0,0,2,4,4
1,35.82,0,46,0,0,0,0,0,11,1,1,0,0,7,0,3,4,4
0,85.3,1021,70,0,0.3,411.7,41,8,9,1,1,0,0,2,0,4,4,4
0,63.28,762,68,0.5,2,156.1,20.7,4,11,1,1,0,0,1,0,4,1,4
0,40.82,320,45,0,0,31.6,10.3,2,7,1,1,0,0,6,0,2,2,5
0,45.84,404,45,0,0,86.4,24.3,5,13,1,1,0,0,7,0,3,4,4
0,49.43,393,45,0.74,0,71.6,10.7,0,13,1,1,0,0,1,0,3,1,4
1,34.99,229,45,0,0,8,9.7,0.3,11,2,2,0,0,0,0,2,3,4
0,39.99,289,50,0,2.7,47.4,18,4.3,11,1,1,0,0,7,0,4,2,4
0,103.78,335,66,0,0.7,171.9,41,12,11,2,2,0,0,0,0,3,1,4
0,120.94,814,70,0,3.7,254.4,10.3,4.3,9,1,1,0,0,4,0,4,2,4
1,22.74,112,40,0.25,0,40.2,16,7.3,13,2,2,0,0,6,0,4,4,4
1,10.55,368,10,0,0,88.5,41,12,11,2,2,0,0,4,0,1,1,5
0,35.28,858,45,0,4.3,180.2,41,12,9,1,1,0,0,0,0,4,2,4
0,196.43,2475,161,0,5.7,842.8,41,12,7,2,1,0,0,0,0,4,4,4
0,43.49,417,55,0.5,0,129.8,21.3,3,7,2,1,0,0,3,0,2,2,4
0,51.43,485,71,0.99,0.3,9.9,5.7,0.3,7,1,1,0,0,7,0,2,4,4
1,129.27,1430,50,1.24,7.3,172.7,41,12,13,1,1,0,0,0,0,4,4,4
1,29.99,0,40,0,0,0,0,0,13,2,2,0,0,5,0,2,2,4
0,60.61,308,45,1.24,0.7,61.2,14,0.3,9,1,1,0,0,6,0,4,4,4
0,76.22,991,45,0.25,0,260.1,39,12,7,1,1,0,0,7,0,2,2,5
0,31.25,131,40,0.99,0,3.5,3.3,2,7,1,1,0,0,7,0,2,3,5
0,31.02,271,40,0.25,3,1.6,18.7,0,11,1,1,0,0,7,0,2,4,4
1,35.99,2,36,0,0,0,0.7,0,11,2,1,0,0,7,0,2,4,4
0,40.56,237,55,0,0,25.9,13.3,4,7,1,1,0,0,6,0,3,1,4
0,36.04,138,44,0,0.3,11.6,9.3,3.3,9,1,1,0,0,1,0,4,4,4
1,41.58,602,57,0,7.3,94.3,31,6.7,7,2,2,0,0,0,0,3,1,4
0,35.3,203,45,0,0,29.1,1,0,7,1,1,0,0,5,0,2,2,4
0,104,868,70,1.24,9.7,250.4,41,12,7,1,1,0,0,0,0,4,4,4
1,34.99,320,45,0,0.3,9.1,1,0,13,1,1,0,0,4,0,2,1,5
1,66.59,649,45,0,0,174.9,22,0,11,1,1,0,0,7,0,4,4,4
0,50.09,394,60,0,0,32.6,13,2.3,11,1,1,0,0,0,0,2,3,4
1,39.24,158,45,0.25,0,19.4,3,0.3,11,1,1,0,0,3,0,2,4,4
0,87.11,1684,60,0.5,15,973.3,41,12,7,1,1,0,0,6,0,4,2,4
0,61.52,61,70,0.99,0,9.1,4.7,1.7,7,2,2,0,0,7,0,2,1,4
0,162,546,40,0,1,53.7,18.3,0,7,2,1,0,0,0,0,4,4,4
0,65.84,963,60,0,7.3,125.2,6.7,2.3,7,1,1,0,0,4,0,3,4,4
0,47.25,454,45,0.25,0.7,81.4,21,10,7,1,1,0,0,7,0,3,2,4
0,35.3,202,45,0,0,1.3,0,0,7,1,1,0,0,1,0,2,1,4
1,106.89,526,55,0.99,0,55.4,41,11,13,2,2,0,0,0,0,2,3,4
1,10,0,10,0,0,0,0,0,11,1,1,0,0,0,0,2,4,4
0,85.54,901,60,0,2,251.1,38.7,12,7,1,1,0,0,1,0,4,2,4
0,56.76,542,43,0,0,123.6,17.3,12,11,1,1,0,0,0,0,4,2,4
1,66.67,458,40,0,0,47.4,36,0.3,13,1,1,0,0,0,0,2,4,4
0,34.99,53,45,0,0,1.5,3.7,0,11,2,1,0,0,0,0,2,1,4
1,38.12,143,45,0.5,0,2.8,1,0,11,1,1,0,0,6,0,2,2,5
1,58.02,595,55,1.24,3.3,86.5,41,5.7,9,1,1,0,0,7,0,4,1,4
